date,population,admission,release
2020-04-22,79907.3389031204,1122.5968441301484,1419.664871423604
2020-04-23,79652.58790324397,1087.8208170719074,1348.375982534715
2020-04-24,79433.34137667202,1113.3623326750892,1381.2119474469955
2020-04-25,79322.15055185447,1268.85445596276,674.2547893273377
2020-04-26,79681.10534669501,1034.3762508345553,693.9972135697618
2020-04-27,79890.22226274767,903.0982205315247,1646.6029495004977
2020-04-28,79389.45566509184,1147.803018511323,1443.0475493450974
2020-04-29,79216.29117088811,1239.0817280531473,1654.4659282579112
2020-04-30,78784.79075927754,1227.8324757116816,1527.916220655572
2020-05-01,78500.8248714765,1244.8074757116815,1426.5885087617312
2020-05-02,78280.75642333258,1206.6815990793536,752.5167138899362
2020-05-03,78670.87686407758,1141.8038213015757,725.5312066435595
2020-05-04,78986.07411641674,1041.6867923160682,1707.5172567046097
2020-05-05,78467.59359097813,1311.983617712894,1407.4710875959404
2020-05-06,78368.9047322062,1308.7822288240052,1281.2568018816546
2020-05-07,78433.61847083685,1344.4705405123168,1474.1306835555363
2020-05-08,78386.76790571572,1398.316993705231,1477.8706937868512
2020-05-09,78286.15840031287,1381.9406755634805,722.7168476330049
2020-05-10,78751.38222824335,1188.3573422301472,704.7759385420957
2020-05-11,79087.75151071927,1039.3595067323115,2138.205044158701
2020-05-12,78666.04823519764,1714.1556147909196,1487.254383708041
2020-05-13,78573.2754181065,1394.4815666168718,1560.2952567239138
2020-05-14,78547.8637121264,1536.258550743856,1509.059145612803
2020-05-15,78595.45200614636,1556.6474396327446,1426.559145612803
2020-05-16,78831.97211834813,1662.5792578145627,862.3773274309846
2020-05-17,79313.62859418623,1342.277393012698,915.710660764318
2020-05-18,79556.28507002436,1156.4723997603362,1932.6551052087623
2020-05-19,79137.24710141805,1516.5179302532351,1622.5439940976514
2020-05-20,79248.22103757363,1732.672692157997,1755.2699681236252
2020-05-21,81354.21185684609,1640.067108401652,1766.2367915779491
2020-05-22,81175.15326996916,1650.9282047010097,1665.3214069625642
2020-05-23,81345.79523254278,1838.4864464592513,950.112665703823
2020-05-24,81927.09477087394,1533.712204035009,960.9190759602334
2020-05-25,82278.74901005985,1313.32331514612,958.5357426269001
2020-05-26,82625.37467781716,1305.8280770508818,2104.094075960233
2020-05-27,82293.01852739268,1733.2907946635996,1699.3304372840948
2020-05-28,82239.6304559154,1671.1346734991448,1887.0513164049735
2020-05-29,82122.74931084507,1770.5273141917855,1798.1941735478308
2020-05-30,82098.5586419652,1774.3368380013094,945.2775068811643
2020-05-31,82593.56797308534,1440.2868380013094,1006.8251259287833
2020-06-01,82934.8392089674,1347.4296951441665,2184.2724943498356
2020-06-02,82351.16307642839,1599.7074729219444,1793.7384034407446
2020-06-03,82171.78492368739,1621.7000234269947,2022.879799544641
2020-06-04,82047.69832938792,1839.979451534009,1620.573495503854
2020-06-05,82027.7017235112,1601.9617381119856,1848.2726297029883
2020-06-06,82167.24797477733,1987.985547635795,887.8775248078837
2020-06-07,82693.44457569382,1414.0741257243733,1048.3299057602644
2020-06-08,85086.12927184839,1287.5871872098537,2306.678167080265
2020-06-09,84846.58911153903,1984.6938991221991,2606.1818602498406
2020-06-10,85646.455400989,2509.5165601571694,2187.1746720944843
2020-06-11,85619.04762646226,2161.0233078241477,2328.401670586189
2020-06-12,85619.13887154336,2336.3399744908143,1963.412641255448
2020-06-13,85561.25835353904,1902.400810119832,904.610621053428
2020-06-14,86227.0131890701,1571.2654565844782,866.5661766089834
2020-06-15,86869.87913571225,1383.570651389673,2168.6895532323597
2020-06-16,86609.26456287388,1904.7416470606688,2072.6062198990267
2020-06-17,86643.41110114666,1961.6500433704798,1998.3562198990264
2020-06-18,86578.05763941939,1933.0027581717798,2015.2097827009593
2020-06-19,86614.6606994313,2051.312842712843,2115.5431160342923
2020-06-20,86575.5970927765,2075.9795093795096,919.9067523979288
2020-06-21,87159.6016679399,1503.9113275613279,802.9067523979288
2020-06-22,87788.6062431033,1431.9113275613277,2374.1289746201514
2020-06-23,87420.52748493337,2007.466883116883,2060.379371445548
2020-06-24,87460.5519013666,2108.2287878787874,3349.704371445548
2020-06-25,87354.07631779985,3242.3398989898988,2264.624017342722
2020-06-26,87289.7509441979,2201.7986437407785,1926.9550599197798
2020-06-27,87388.75892375539,2028.9305064938567,971.9225269363783
2020-06-28,87918.60023664619,1500.4305064938567,855.8703383841896
2020-06-29,88434.79761014307,1372.067711881062,2227.653897961867
2020-06-30,88122.27477247854,1918.9055701012735,2003.4284077657885
2020-07-01,88118.4186014807,1999.57223676794,2292.4933650307457
2020-07-02,87808.55217407261,1982.883347879051,2155.18916922655
2020-07-03,87611.09483757358,1957.7318327275361,1080.0225025598834
2020-07-04,88171.4708344079,1640.3984993942024,822.0225025598832
2020-07-05,88969.22183124222,1619.7734993942024,822.5225025598832
2020-07-06,89654.97282807654,1508.2734993942024,2538.1184621558427
2020-07-07,89156.84503703208,2039.9906711113742,2203.7984621558426
2020-07-08,89177.1372459876,2225.5706711113744,2473.2427478701284
2020-07-09,90213.89374065741,3508.9992425399464,2239.298303425684
2020-07-10,90147.26134643835,2172.6659092066125,1908.6114347388157
2020-07-11,90238.60875019908,2000.3679294086326,865.4205256479062
2020-07-12,90934.35615395982,1561.1679294086323,854.4205256479062
2020-07-13,91538.10355772052,1457.2179294086325,2432.9811317085123
2020-07-14,91083.7752039055,1978.6527778934808,2135.754208631589
2020-07-15,91170.32377316739,2223.292777893481,2228.1330975204783
2020-07-16,91199.0565529556,2255.9247008380976,2201.951584915436
2020-07-17,91132.63555123121,2135.0305831910387,2154.451584915436
2020-07-18,91094.2145495068,2116.5305831910387,893.3960293598806
2020-07-19,91817.6824366713,1616.3639165243721,865.715473804325
2020-07-20,92411.05310161356,1459.086138746594,2934.98045076285
2020-07-21,91994.64957300745,2521.7343722335377,1527.8879008396552
2020-07-22,91997.23013531041,1529.9398917140568,2126.7640913158457
2020-07-23,91978.83450713719,2106.4290692032346,2535.0790263807803
2020-07-24,91894.15641143151,2451.900930675096,1738.5790263807808
2020-07-25,92024.20053794805,1867.5675973417626,945.2350092867638
2020-07-26,92721.26389523385,1643.0483665725317,928.5059883077428
2020-07-27,93107.78179797414,1423.2756392998044,2568.431978983733
2020-07-28,92472.04970071444,1931.8248817240471,2172.431161990269
2020-07-29,92416.99080606914,2116.28073139725,2183.6064442243746
2020-07-30,92383.80691142382,2152.24073139725,2152.567483185414
2020-07-31,92423.98015963567,2189.4407313972497,2113.542483185414
2020-08-01,92434.32840784751,2125.2657313972495,933.9174831854142
2020-08-02,93021.17665605934,1520.7657313972495,937.9174831854143
2020-08-03,93683.52490427118,1600.2657313972495,2450.5174831854138
2020-08-04,93312.93981914967,2079.9323980639165,2299.1424831854138
2020-08-05,93188.72973402818,2173.957398063916,2170.7258165187477
2020-08-06,93385.58631557334,2343.036943518462,2368.45308924602
2020-08-07,93266.98835166395,2249.3551253366436,2164.6955134884447
2020-08-08,93445.22372108792,2330.180882912401,971.3371801551112
2020-08-09,94133.22575717856,1655.4604283669466,926.5038468217779
2020-08-10,94701.22779326918,1497.5058829124011,2411.1705134884446
2020-08-11,94475.89649602646,2183.0058829124014,2858.759402377333
2020-08-12,94561.67630989486,2946.3392162457344,2212.916545234476
2020-08-13,94622.50374281088,2273.7439781504963,2311.364597182528
2020-08-14,94610.24676014249,2299.107614514133,2236.058850056091
2020-08-15,94694.12789073453,2319.939980648139,1017.1144056116469
2020-08-16,95473.23124354881,1798.8844250925831,1060.5410722783135
2020-08-17,96045.01459636308,1639.3244250925834,2633.4577389449796
2020-08-18,95608.88128251067,2195.20502733348,2446.413853599677
2020-08-19,95616.94144283513,2456.2517917018777,2287.334488520312
2020-08-20,95674.93017458808,2344.1565536066396,2418.068765249872
2020-08-21,95802.3119881021,2446.5743813763543,2250.514362734149
2020-08-22,95987.8938016161,2437.429509581482,1076.847696067482
2020-08-23,96779.4756151301,1868.4295095814823,1132.3476960674823
2020-08-24,97340.72409531075,1679.9739540259268,2602.8595647543507
2020-08-25,97064.84707044094,2328.5825398845127,2568.059564754351
2020-08-26,97435.37004557108,2938.5825398845122,2320.9709933257795
2020-08-27,97522.83016355839,2408.4311113130843,2376.1821044368903
2020-08-28,97671.24583710123,2524.597777979751,2470.1154377702237
2020-08-29,97703.12817731078,2499.597777979751,1048.3154377702238
2020-08-30,98615.5105175203,1963.497777979751,1088.7821044368907
2020-08-31,99364.39285772982,1837.6644446464175,2795.448771103557
2020-09-01,98944.60853127268,2375.664444646418,2699.786935354765
2020-09-02,98739.6575381489,2502.720000201973,2538.2900409448266
2020-09-03,98770.61305296159,2569.2455557575286,2617.9528316425008
2020-09-04,98694.72554451849,2544.053695292412,2610.5912037355242
2020-09-05,98662.38803607537,2579.1536952924125,1106.4912037355248
2020-09-06,99403.05052763225,1847.1536952924123,1121.3912037355249
2020-09-07,99905.06301918914,1623.4036952924125,1010.2046630035295
2020-09-08,100554.45449539775,1660.5878747493189,2950.4463985407197
2020-09-09,99938.59597160634,2334.5878747493193,2722.9463985407197
2020-09-10,99548.23744781491,2332.5878747493193,2499.674176318497
2020-09-11,99523.5955906902,2476.532319193763,2442.6741763184973
2020-09-12,99505.45373356547,2425.8656525270967,1047.6741763184973
2020-09-13,100320.4785431074,1860.8323191937634,1040.9305865749077
2020-09-14,100954.45207059805,1671.4271909886352,2823.7727111170325
2020-09-15,100387.69702666013,2257.917667179111,2539.5060444503656
2020-09-16,100274.27531605553,2426.0843338457785,2593.006044450365
2020-09-17,100042.35360545096,2361.0843338457785,2506.5060444503656
2020-09-18,99951.43189484638,2415.0843338457785,2469.493223937545
2020-09-19,99840.81146629307,2360.7189492303937,1038.3393777836989
2020-09-20,100679.94103773976,1878.2189492303935,1044.9893777836987
2020-09-21,101261.16151827735,1626.2098583213026,2781.6560444503652
2020-09-22,100734.2153321483,2254.709858321303,2551.6560444503652
2020-09-23,100524.60247935257,2342.8765249879693,2561.785560007446
2020-09-24,100261.30756737546,2301.97360257579,2478.1685145529004
2020-09-25,100092.53948466663,2309.4004318440825,2286.3351812195674
2020-09-26,100326.60473529116,2520.4004318440825,1085.3351812195674
2020-09-27,101049.16998591568,1807.900431844082,1079.997971917242
2020-09-28,101590.30500398204,1620.4430675029969,2786.501031892762
2020-09-29,101114.77335538175,2310.9693832924713,2547.501031892762
2020-09-30,100903.24170678147,2335.9693832924713,2680.284365226095
2020-10-01,100913.81005818117,2688.6604089334965,2765.0592570009867
2020-10-02,100588.16695436943,2440.8901791632675,2241.6972545315625
2020-10-03,100453.83891295399,2208.135929400572,1083.1306374826606
2020-10-04,101003.51087153859,1632.135929400572,913.5473041493275
2020-10-05,101474.0161634565,1384.5725960672385,2405.2691223311454
2020-10-06,101075.55963719256,2005.8125960672387,2311.935788997812
2020-10-07,100889.76977759533,2126.145929400572,2203.8107889978123
2020-10-08,100852.22991799809,2166.270929400572,2243.810788997812
2020-10-09,100758.69005840084,2148.347852477495,2018.9441223311458
2020-10-10,100882.90019880363,2144.820929400572,1002.5274556644788
2020-10-11,101438.3603392064,1558.6542627339054,932.9441223311455
2020-10-12,101993.07047960916,1416.4221872622077,1846.8232439781916
2020-10-13,101910.9621241472,1782.592356959736,2340.7665177292215
2020-10-14,101696.28659212372,2174.771256855581,2440.349704560686
2020-10-15,101390.73162747613,2136.178073246441,2179.858037894019
2020-10-16,101315.5099961619,2105.9697399131073,2270.5928863788677
2020-10-17,101053.55351636282,2008.6364065797743,1014.0665705893937
2020-10-18,101522.43036989705,1481.6100907903005,854.2332372560603
2020-10-19,102080.80722343127,1413.0434241236342,2207.3776817005046
2020-10-20,101846.51741029885,1973.0878685680784,2261.9193483671716
2020-10-21,101657.01926383309,2070.4212019014117,2108.61283495721
2020-10-22,101740.79085420945,2193.8177763503545,2272.55541674324
2020-10-23,101622.19372663707,2153.9582891708674,2247.0857197735427
2020-10-24,101553.99053845865,2179.8673800799584,1041.0705682583914
2020-10-25,102082.2873502802,1569.3673800799588,967.0705682583914
2020-10-26,102474.58416210178,1359.3673800799588,2531.557054744878
2020-10-27,101925.10619914858,1982.0790917916704,2317.557054744878
2020-10-28,101616.62823619536,2009.0790917916704,2451.7376103004335
2020-10-29,101216.3586065755,2051.4679806805593,2181.1770042398275
2020-10-30,101007.70802457465,1975.2536949662735,2157.237610300434
2020-10-31,100912.72410924052,2062.2536949662735,957.2950815648013
2020-11-01,101459.8915349025,1505.4452658474995,922.0778401854909
2020-11-02,102046.15896056453,1507.3952658474996,2227.4111735188244
2020-11-03,101700.09305289318,1867.5181825141663,1982.2236735188244
2020-11-04,101510.25631188852,1793.8869325141661,1985.2236735188244
2020-11-05,101412.41957088387,1886.8869325141661,2165.390340185491
2020-11-06,101432.46378226017,2185.434551561785,2241.807006852158
2020-11-07,101371.00799363645,2180.351218228452,976.390340185491
2020-11-08,101996.42720501275,1601.8095515617854,996.5903401854911
2020-11-09,102373.64641638903,1365.01640268168,2299.792218324114
2020-11-10,102026.08921766089,1953.144110505034,2276.8401981220936
2020-11-11,101899.25424115492,2150.0052216161453,1098.3401981220932
2020-11-12,102385.91926464898,1585.0052216161453,2197.8401981220936
2020-11-13,102175.58428814303,1987.2052216161453,2266.1401981220934
2020-11-14,101975.11597830377,2065.6718882828122,1006.6401981220935
2020-11-15,102477.64766846449,1509.171888282812,949.8901981220935
2020-11-16,102819.8043586252,1291.3802216161455,2405.0901981220936
2020-11-17,102227.09438211923,1812.3802216161453,2221.0901981220936
2020-11-18,102014.3844056133,2008.3802216161453,2164.0901981220936
2020-11-19,101687.67442910736,1833.5032411874406,2379.509117041013
2020-11-20,101458.82481296177,2148.8030415652806,2197.031445589657
2020-11-21,101347.03580287677,2083.7424355046746,1021.2622148204258
2020-11-22,101881.08012612513,1558.0757688380083,960.0314455896566
2020-11-23,102259.12444937348,1325.3928420087395,2366.7160862700557
2020-11-24,101820.31712020919,1847.4559269170998,2297.779765515339
2020-11-25,101345.14815582479,1818.5878683143987,2225.2025906660715
2020-11-26,100791.11166344729,1671.166098288559,803.7025906660708
2020-11-27,101097.57517106978,1110.166098288559,1336.9525906660704
2020-11-28,101864.95534535895,2103.3994316218923,650.9446541581341
2020-11-29,102245.37520218776,1035.3645109869717,486.94465415813414
2020-11-30,102406.7950590166,645.8645109869715,2251.5465315048177
2020-12-01,101781.96101513621,1620.1261239880714,2201.2560012017875
2020-12-02,101374.7330318619,1793.9925449544926,2042.457014715301
2020-12-03,101335.94649002902,1929.934388125937,2112.9324135557827
2020-12-04,101097.65456370878,1865.984464013495,2240.104034948765
2020-12-05,101093.0895527688,2198.149036763858,995.5705291853487
2020-12-06,101503.30231960658,1405.7832960231171,898.4455291853487
2020-12-07,101963.14008644433,1358.2832960231171,2448.1955291853487
2020-12-08,101297.61118661544,1782.6666293564504,2228.73843963311
2020-12-09,100959.09161514475,1890.2188681624204,2182.4600082605607
2020-12-10,100670.97792602699,1894.8463191428127,2293.960008260561
2020-12-11,100372.86423690926,1995.8463191428127,2098.071119371672
2020-12-12,100157.58388112481,1883.4574302539238,1012.9318336573863
2020-12-13,100591.23328724518,1447.3812397777335,891.8568336573863
2020-12-14,100925.00769336552,1225.6312397777335,2300.9818336573862
2020-12-15,100338.8237661525,1718.7979064444,2287.4818336573862
2020-12-16,99858.63983893955,1808.7979064444,2970.769877135647
2020-12-17,98583.65783480347,1662.6241709121978,2399.7469655786795
2020-12-18,98084.72222024275,1898.8373250439279,2354.2675283492426
2020-12-19,97744.38076152622,2014.8635696326721,953.2383616825757
2020-12-20,98338.33930280962,1547.1969029660056,930.3494727936869
2020-12-21,98879.29784409306,1470.558014077117,2487.765681584896
2020-12-22,98128.9106894058,1749.6285268976299,2195.0359244998754
2020-12-23,97647.50329180353,1713.6285268976299,2111.1935002574514
2020-12-24,97135.32922753462,1599.019435988539,1390.4935002574514
2020-12-25,96916.7551632657,1174.619435988539,676.4712780352289
2020-12-26,97264.18109899679,1023.8972137663164,786.4712780352289
2020-12-27,97706.60703472789,1228.8972137663168,705.9712780352289
2020-12-28,98330.53297045898,1326.94475817593,2101.6315829095297
2020-12-29,97957.85820096334,1718.3431770502716,1097.7365387706623
2020-12-30,98145.81027462459,1361.8297889024718,1077.8777152412504
2020-12-31,98433.7623482858,1365.8297889024718,1078.8777152412504
2021-01-01,98718.214421947,1363.3297889024718,1078.8777152412504
2021-01-02,99002.66649560825,1363.3297889024718,1078.8777152412504
2021-01-03,99525.11856926946,1373.6031584676894,327.00266981176947
2021-01-04,99789.68920839982,592.0733089421173,3088.307614866714
2021-01-05,99132.28823580856,2430.906642275451,1973.6111862952857
2021-01-06,99057.05392988393,1897.8778642353088,2213.288134347234
2021-01-07,99330.28587740287,2486.0200818661624,2514.4992454583453
2021-01-08,99084.5178249218,2268.731192977274,2319.315912125012
2021-01-09,99048.83310577406,2286.2478596439405,1045.4325787916785
2021-01-10,99642.23929571724,1638.8387687348497,874.4670615502991
2021-01-11,100183.61100290179,1415.83876873485,2422.3218311108562
2021-01-12,99754.15795124389,2012.8473432257392,2348.1337282169657
2021-01-13,99619.73823291935,2213.7140098924065,2295.3957338666833
2021-01-14,99572.86583097896,2247.8397161070952,2361.514098245494
2021-01-15,99463.03633332903,2253.1796501004947,2315.1169908876996
2021-01-16,99538.70683567906,2389.787493237749,1065.5058797765885
2021-01-17,100191.8773380291,1718.6763821266384,994.1975464432551
2021-01-18,100690.72284037915,1493.043048793305,1096.0308797765883
2021-01-19,101087.5683427292,1492.8763821266386,2711.054689300398
2021-01-20,100628.83646412687,2252.322810698067,2591.888022633731
2021-01-21,100233.51367643365,2197.065234940491,2428.106772633731
2021-01-22,99834.02330295606,2252.435026607158,2245.925400084712
2021-01-23,99860.03292947855,2271.935026607158,988.2654000847115
2021-01-24,100570.12255600098,1698.8550266071584,979.0987334180447
2021-01-25,101015.3788491901,1424.3550266071582,2633.973733418045
2021-01-26,100413.7601423792,2032.3550266071584,2240.3070667513784
2021-01-27,100358.84433411906,2185.391258491216,2472.1404000847115
2021-01-28,100023.55352585886,2136.84959182455,2332.186553930866
2021-01-29,99803.97105093204,2114.5079251578827,2329.8562731005845
2021-01-30,99796.79333790998,2324.604486004444,1017.7821990265102
2021-01-31,100465.11562488791,1686.1044860044435,954.7821990265104
2021-02-01,100958.93791186584,1448.6044860044435,2793.887591183373
2021-02-02,100354.5714733536,2190.39615267111,2208.1088538687754
2021-02-03,100324.91336817466,2185.9148197280965,2354.072924907026
2021-02-04,100138.25526299572,2166.9148197280965,1968.4062582403599
2021-02-05,100146.43049115012,1969.9148197280967,2307.045147129249
2021-02-06,100092.01405263788,2252.628708616986,1037.7951471292488
2021-02-07,100684.44761412559,1630.228708616986,925.7951471292488
2021-02-08,101139.88117561335,1381.228708616986,2589.093997703962
2021-02-09,100711.18255319302,2160.3953752836524,2473.7860611960255
2021-02-10,100463.38988315368,2225.9933911566686,2342.952727862692
2021-02-11,100260.46387978099,2140.0267244900015,2174.0638389738024
2021-02-12,100083.7600986305,1998.248946712224,2060.881299291263
2021-02-13,100002.31822224197,1979.4394229027,907.701812111776
2021-02-14,100574.92249969956,1480.3060895693668,998.3684787784425
2021-02-15,100726.52677715712,1150.6394229027,1111.535145445109
2021-02-16,100878.2977212814,1264.3060895693663,1919.0351454451093
2021-02-17,100619.5639035009,1657.801327664605,1969.9988852825077
2021-02-18,100435.73203693991,1794.1670187215154,1970.3865486812003
2021-02-19,100218.3388958691,1745.4934076104043,2380.553215347867
2021-02-20,100206.77908813163,2368.993407610404,947.9865486812002
2021-02-21,100921.46372483861,1663.5711853881821,991.8865486812003
2021-02-22,101480.1483615456,1546.0908242264632,2600.4796255218394
2021-02-23,101283.78354839013,2404.114812366355,2653.6740699662832
2021-02-24,101049.21873523464,2419.9842568107997,2748.2359747281885
2021-02-25,100884.11106493631,2582.9918988998934,2579.2056091473733
2021-02-26,100818.9525164529,2518.027258683796,2612.031961013329
2021-02-27,100754.94781412338,2548.0272586837955,1077.031961013329
2021-02-28,101499.94311179387,1822.027258683796,1023.0319610133288
2021-03-01,102037.93840946432,1561.027258683796,2996.9600655884924
2021-03-02,101186.79396354505,2236.2208484273856,2601.3652943466623
2021-03-03,101008.64951762576,2421.4708484273856,2756.454580060948
2021-03-04,100887.64792884933,2635.4529912845287,2832.6673299998006
2021-03-05,100524.71669365614,2660.3117452590914,2626.758131967441
2021-03-06,100375.75515543265,2477.963260410607,1184.9247986341077
2021-03-07,101065.79361720914,1874.9632604106064,984.9247986341078
2021-03-08,101761.83207898562,1680.9632604106064,2858.9247986341074
2021-03-09,101224.03720742882,2321.1299270772734,3370.516635368802
2021-03-10,101052.31121342299,3198.7906413629876,1718.245802035468
2021-03-11,101058.83521941716,1724.769808029654,2775.4276202172864
2021-03-12,100859.97740722957,2574.590216192919,2450.733175772842
2021-03-13,100830.70292837523,2421.248820375333,1270.1439834731975
2021-03-14,101453.90736770467,1888.473422802619,1145.4821652913795
2021-03-15,101798.75488395715,1489.6630148772115,2793.398831958046
2021-03-16,101169.01906687634,2163.6630148772115,2632.9045137762278
2021-03-17,100982.96925458017,2446.8547014800824,2751.4461804428947
2021-03-18,100507.16944228405,2272.5421871861995,2673.3257258974404
2021-03-19,100244.74437984497,2410.900663458355,2484.3698530693023
2021-03-20,100280.8469004083,2520.4723736326673,1238.0937336663171
2021-03-21,100912.02404783736,1866.604214428687,1009.2702042545527
2021-03-22,101566.20119526639,1666.2708810953538,2871.4952488178324
2021-03-23,101087.76470633179,2393.0587598832326,2627.2452488178324
2021-03-24,100890.5782173972,2430.0587598832326,2655.1202488178324
2021-03-25,100696.5167284626,2461.0587598832326,2566.7432434702387
2021-03-26,100502.0753375672,2372.301852574855,2528.2015768035717
2021-03-27,100507.88394667185,2535.0101859081888,1118.7015768035722
2021-03-28,101324.69255577643,1935.5101859081883,1153.1498526656412
2021-03-29,101801.72530281208,1631.1653583219813,2893.1326112863308
2021-03-30,101200.75804984776,2291.170677470918,2628.004289996746
2021-03-31,101046.53907101306,2479.706363793626,2568.9253426283253
2021-04-01,100885.32009217834,2407.706363793626,2853.0499014518546
2021-04-02,100458.88297608876,2486.70513830343,2128.570825821602
2021-04-03,100586.44585999913,2256.133709732002,1137.8208258216023
2021-04-04,101240.00874390952,1791.3837097320018,1023.8208258216024
2021-04-05,101903.57162781995,1687.3837097320015,2797.5708258216023
2021-04-06,101596.38451173033,2490.3837097320015,2885.5708258216027
2021-04-07,101261.19739564073,2545.6778273790605,2883.6819369327136
2021-04-08,101016.23250177338,2638.717043065335,2831.84860359938
2021-04-09,100834.43427457266,2650.8837097320015,2551.253365504142
2021-04-10,100960.3027140386,2677.1218049700965,1238.7533655041418
2021-04-11,101466.17115350458,1744.621804970097,1075.6105083612847
2021-04-12,102100.46816439909,1709.9075192558112,2864.110508361285
2021-04-13,101515.59850862692,2279.240852589144,2728.1105083612847
2021-04-14,101337.72885285484,2547.5741859224777,2602.110508361285
2021-04-15,101184.317530416,2448.6991859224777,2691.1105083612847
2021-04-16,100967.90620797718,2474.6991859224777,2559.733702123715
2021-04-17,100576.34890810207,2514.405374211194,1093.7126740863323
2021-04-18,101237.66660822692,1755.9053742111942,1088.2011194644833
2021-04-19,101773.73220751142,1624.2667187490092,2829.6287924204585
2021-04-20,101341.79780679598,2402.6000520823427,2554.0915956549593
2021-04-21,101227.84626322336,2440.1400520823427,2605.663024226388
2021-04-22,101155.03757679358,2533.711480653771,2712.7558106478873
2021-04-23,100752.61379135394,2310.3320252082267,2331.089143981221
2021-04-24,100895.85667258094,2474.3320252082267,1253.5891439812203
2021-04-25,101341.59955380792,1697.582025208227,1113.1763888791797
2021-04-26,101769.86539421864,1548.7912088816963,2946.0491779948266
2021-04-27,101186.17885367692,2360.583470786458,2764.9644557726037
2021-04-28,101085.74231313521,2661.9564866594737,2856.383733629323
2021-04-29,100647.26694021847,2420.89559475512,2602.498904348101
2021-04-30,100517.55776570656,2487.1716097909016,2687.028806901671
2021-05-01,100494.54068159014,2666.503248208981,1059.5203323253997
2021-05-02,101245.52359747374,1810.5032482089807,1055.5203323253997
2021-05-03,101865.5065133573,1675.503248208981,3011.9965228015903
2021-05-04,101270.71958797105,2415.70959741533,2678.1503689554365
2021-05-05,101075.9326625848,2484.70959741533,2634.049154380538
2021-05-06,101001.96152667221,2560.0780184679616,2680.6047099360935
2021-05-07,100904.99039075962,2583.633574023517,2410.6047099360935
2021-05-08,101158.51925484708,2664.133574023517,1163.4047099360932
2021-05-09,101849.4481189345,1854.3335740235173,1086.9047099360935
2021-05-10,102280.37698302188,1517.8335740235175,3073.9047099360937
2021-05-11,101603.30584710934,2396.833574023517,2657.4047099360937
2021-05-12,101406.98471119675,2461.083574023517,2763.4047099360937
2021-05-13,101194.55246417306,2550.9724629124057,2605.6047099360935
2021-05-14,101196.3452171494,2606.5403200552632,2674.1047099360935
2021-05-15,101230.55463679238,2709.3141295790724,1206.9380432694265
2021-05-16,101844.97405643531,1820.3574629124064,1083.9380432694265
2021-05-17,102482.39347607833,1719.5113090662526,3105.104709936093
2021-05-18,101926.64622905463,2550.6907962457394,2623.27137660276
2021-05-19,101883.48231536428,2580.107462912406,2791.7713766027596
2021-05-20,101713.4850683406,2620.4407962457394,2742.736455967839
2021-05-21,101330.98782131691,2659.774129579073,2498.250543269427
2021-05-22,101432.3030742932,2598.5657962457394,1143.7505432694263
2021-05-23,102238.45166060288,1949.899129579073,1195.2505432694263
2021-05-24,102746.10024691252,1702.899129579073,2943.364578357146
2021-05-25,102333.59971041512,2529.8926132883457,2783.376401017245
2021-05-26,102221.9321788439,2671.7088694459812,2804.9940480760683
2021-05-27,102012.2058237432,2595.267692975393,2829.4940480760683
2021-05-28,101778.97946864252,2596.267692975393,2625.82236132908
2021-05-29,101815.45793281897,2659.634158838847,1135.32236132908
2021-05-30,102719.9363969954,2039.8008255055136,1150.12236132908
2021-05-31,103308.41486117181,1741.8008255055136,1300.82236132908
2021-06-01,103786.8933253483,1779.8008255055136,3420.57236132908
2021-06-02,103206.37178952468,2840.050825505514,3161.9056946624137
2021-06-03,102681.68358703445,2637.2174921721803,2987.105694662414
2021-06-04,102461.99538454424,2766.6174921721804,2793.7390279957467
2021-06-05,102435.807182054,2768.550825505514,1149.4056946624135
2021-06-06,103294.78564623042,2007.3841588388468,1160.5931946624135
2021-06-07,103738.82661040689,1605.6341588388468,2884.4137074829264
2021-06-08,103442.8675745833,2586.15467165936,2941.984382588412
2021-06-09,103136.99081724073,2793.120283473706,2995.2470408162594
2021-06-10,102937.3640598982,2795.620283473706,2822.2470408162594
2021-06-11,102910.23730255566,2786.9190256120705,2471.2470408162594
2021-06-12,103064.44387854642,2613.467505695928,1157.2127270907692
2021-06-13,103826.16761139997,1918.1864599442945,1374.9627270907692
2021-06-14,104183.14134425347,1728.9364599442945,3012.999823528221
2021-06-15,103860.32523173087,2627.057452502192,2695.4524312379713
2021-06-16,103811.380519435,2655.261885608768,2862.9065979046377
2021-06-17,103592.93580713909,2646.261885608768,3027.413708145995
2021-06-18,103443.01751362992,2878.493457689655,2422.078417865499
2021-06-19,103544.09922012077,2523.1601243563214,1125.078417865499
2021-06-20,104355.68092661157,1936.6601243563218,1129.2023494894306
2021-06-21,104907.31818865796,1680.8396115358091,3011.535682822764
2021-06-22,104468.95545070434,2573.1729448691417,3586.535682822764
2021-06-23,104052.59271275072,3168.1773212367566,2724.535682822764
2021-06-24,104288.22997479707,2601.715802011999,2823.2023494894306
2021-06-25,104093.86723684349,2628.8396115358087,2632.035682822764
2021-06-26,104334.07116555651,2870.4396115358086,1115.7856828227639
2021-06-27,105212.4417609362,1995.9062782024755,1178.2023494894304
2021-06-28,105791.81235631595,1757.0729448691422,3484.3690161560976
2021-06-29,105009.18295169566,2701.7396115358088,4042.3690161560976
